Experiment	GeneId	Control_transcript	Case_transcript	Feature_type	Feature	What	Index	Control_start	Control_end	Case_start	Case_end	Control_MacroScore	Control_MicroScore	Control_Jaccard	Case_MacroScore	Case_MicroScore	Case_Jaccard
AML	ENSG00000161203.13	ENST00000292807.9	ENST00000487958.5	Prosite	PS00991	Lost_in_cases	1	263	277	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000161203.13	ENST00000292807.9	ENST00000487958.5	Prosite	PS00990	Lost_in_cases	1	159	179	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000071127.16	ENST00000499869.6	ENST00000382451.6	Prosite	PS00678	Nothing	1	249	263	109	123	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000071127.16	ENST00000499869.6	ENST00000264785.11	Prosite	PS00678	Lost_in_cases	1	249	263	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000249915.7	ENST00000618970.4	ENST00000614778.4	Prosite	PS00018	Nothing	1	36	48	33	45	1.0	0.23636363636363636	0.23636363636363636	1.0	0.24528301886792453	0.24528301886792453
AML	ENSG00000249915.7	ENST00000614778.4	ENST00000505526.1	Prosite	PS00018	Lost_in_cases	1	33	45	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000249915.7	ENST00000264933.8	ENST00000614778.4	Prosite	PS00018	Nothing	1	103	115	33	45	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000249915.7	ENST00000264933.8	ENST00000614778.4	Prosite	PS00018	Lost_in_cases	2	36	48	nan	nan	1.0	0.18571428571428572	0.18571428571428572	nan	nan	nan
AML	ENSG00000169398.19	ENST00000519419.5	ENST00000521059.5	Prosite	PS00109	Nothing	1	586	598	542	554	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000169398.19	ENST00000519419.5	ENST00000521059.5	Prosite	PS00107	Nothing	1	472	498	428	454	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000169398.19	ENST00000523067.5	ENST00000340930.7	Prosite	PS00109	Gained_in_cases	1	nan	nan	542	554	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000169398.19	ENST00000523067.5	ENST00000340930.7	Prosite	PS00107	Gained_in_cases	1	nan	nan	428	454	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000169398.19	ENST00000523067.5	ENST00000517887.5	Prosite	PS00109	Gained_in_cases	1	nan	nan	586	598	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000169398.19	ENST00000523067.5	ENST00000517887.5	Prosite	PS00107	Gained_in_cases	1	nan	nan	472	498	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000169398.19	ENST00000517887.5	ENST00000521029.5	Prosite	PS00109	Lost_in_cases	1	586	598	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000169398.19	ENST00000517887.5	ENST00000521029.5	Prosite	PS00107	Lost_in_cases	1	472	498	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000169398.19	ENST00000522950.1	ENST00000521059.5	Prosite	PS00109	Gained_in_cases	1	nan	nan	542	554	nan	nan	nan	1.0	0.012357414448669201	0.012357414448669201
AML	ENSG00000169398.19	ENST00000522950.1	ENST00000521059.5	Prosite	PS00107	Gained_in_cases	1	nan	nan	428	454	nan	nan	nan	1.0	0.025665399239543727	0.025665399239543727
AML	ENSG00000148346.11	ENST00000277480.6	ENST00000488391.5	Prosite	PS00213	Lost_in_cases	1	41	54	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000148346.11	ENST00000277480.6	ENST00000494317.1	Prosite	PS00213	Lost_in_cases	1	41	54	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000141510.15	ENST00000619485.4	ENST00000445888.6	Prosite	PS00348	Nothing	1	198	210	237	249	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000141510.15	ENST00000269305.8	ENST00000420246.6	Prosite	PS00348	Nothing	1	237	249	237	249	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000141510.15	ENST00000505014.5	ENST00000420246.6	Prosite	PS00348	Gained_in_cases	1	nan	nan	237	249	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000141510.15	ENST00000269305.8	ENST00000619186.4	Prosite	PS00348	Nothing	1	237	249	78	90	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000141510.15	ENST00000504937.5	ENST00000619186.4	Prosite	PS00348	Nothing	1	105	117	78	90	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000130816.14	ENST00000340748.8	ENST00000591798.5	Prosite	PS00094	Lost_in_cases	1	1218	1230	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000130816.14	ENST00000340748.8	ENST00000591798.5	Prosite	PS00095	Lost_in_cases	1	1574	1592	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000130816.14	ENST00000540357.5	ENST00000591798.5	Prosite	PS00094	Lost_in_cases	1	882	894	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000130816.14	ENST00000540357.5	ENST00000591798.5	Prosite	PS00095	Lost_in_cases	1	1238	1256	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000130816.14	ENST00000585843.1	ENST00000359526.8	Prosite	PS00095	Gained_in_cases	1	nan	nan	1590	1608	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000130816.14	ENST00000585843.1	ENST00000359526.8	Prosite	PS00094	Gained_in_cases	1	nan	nan	1234	1246	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000197530.12	ENST00000505820.6	ENST00000464570.1	Prosite	PS01357	Lost_in_cases	1	206	233	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000197530.12	ENST00000378712.5	ENST00000505370.1	Prosite	PS01357	Lost_in_cases	1	91	118	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000197530.12	ENST00000487053.5	ENST00000355826.9	Prosite	PS01357	Gained_in_cases	1	nan	nan	192	219	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000197530.12	ENST00000378708.5	ENST00000502470.5	Prosite	PS01357	Lost_in_cases	1	91	118	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000197530.12	ENST00000514363.1	ENST00000378712.5	Prosite	PS01357	Gained_in_cases	1	nan	nan	91	118	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000119535.17	ENST00000361632.8	ENST00000466138.1	Prosite	PS01353	Lost_in_cases	1	412	463	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000119535.17	ENST00000361632.8	ENST00000526980.5	Prosite	PS01353	Lost_in_cases	1	412	463	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000119535.17	ENST00000361632.8	ENST00000487540.6	Prosite	PS01353	Lost_in_cases	1	412	463	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000144029.11	ENST00000272418.6	ENST00000461916.5	Prosite	PS00585	Lost_in_cases	1	236	268	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000184182.18	ENST00000472479.1	ENST00000414443.5	Prosite	PS00183	Gained_in_cases	1	nan	nan	73	88	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000163931.15	ENST00000423516.5	ENST00000450814.6	Prosite	PS00802	Lost_in_cases	1	430	446	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000163931.15	ENST00000423516.5	ENST00000450814.6	Prosite	PS00801	Lost_in_cases	1	23	43	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000163931.15	ENST00000466765.1	ENST00000462138.5	Prosite	PS00802	Gained_in_cases	1	nan	nan	422	438	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000163931.15	ENST00000466765.1	ENST00000462138.5	Prosite	PS00801	Gained_in_cases	1	nan	nan	23	43	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000163931.15	ENST00000423525.6	ENST00000462138.5	Prosite	PS00802	Nothing	1	422	438	422	438	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000163931.15	ENST00000423525.6	ENST00000462138.5	Prosite	PS00801	Nothing	1	23	43	23	43	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000113448.16	ENST00000360047.9	ENST00000502575.1	Prosite	PS00126	Lost_in_cases	1	366	377	nan	nan	1.0	0.022263450834879406	0.022263450834879406	nan	nan	nan
AML	ENSG00000113448.16	ENST00000405053.7	ENST00000503258.5	Prosite	PS00126	Gained_in_cases	1	nan	nan	372	383	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000113448.16	ENST00000360047.9	ENST00000405755.6	Prosite	PS00126	Nothing	1	366	377	380	391	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000113448.16	ENST00000405053.7	ENST00000360047.9	Prosite	PS00126	Gained_in_cases	1	nan	nan	366	377	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000113448.16	ENST00000405755.6	ENST00000502575.1	Prosite	PS00126	Lost_in_cases	1	380	391	nan	nan	1.0	0.022263450834879406	0.022263450834879406	nan	nan	nan
AML	ENSG00000113448.16	ENST00000514231.1	ENST00000503258.5	Prosite	PS00126	Gained_in_cases	1	nan	nan	372	383	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000204287.13	ENST00000395388.6	ENST00000374982.5	Prosite	PS00290	Nothing	1	186	192	161	167	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000181135.15	ENST00000527293.5	ENST00000532158.5	Prosite	PS00028	Gained_in_cases	1	nan	nan	206	226	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000527293.5	ENST00000532158.5	Prosite	PS00028	Gained_in_cases	2	nan	nan	178	198	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000527293.5	ENST00000532158.5	Prosite	PS00028	Gained_in_cases	3	nan	nan	233	254	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000527293.5	ENST00000532158.5	Prosite	PS00028	Gained_in_cases	4	nan	nan	290	310	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000527293.5	ENST00000532158.5	Prosite	PS00028	Gained_in_cases	5	nan	nan	346	368	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000527293.5	ENST00000532158.5	Prosite	PS00028	Gained_in_cases	6	nan	nan	262	282	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000527293.5	ENST00000532158.5	Prosite	PS00028	Gained_in_cases	7	nan	nan	318	338	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000532205.5	ENST00000525619.5	Prosite	PS00028	Lost_in_cases	1	206	226	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000181135.15	ENST00000532205.5	ENST00000525619.5	Prosite	PS00028	Lost_in_cases	2	178	198	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000181135.15	ENST00000532205.5	ENST00000525619.5	Prosite	PS00028	Lost_in_cases	3	233	254	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000181135.15	ENST00000532205.5	ENST00000525619.5	Prosite	PS00028	Lost_in_cases	4	290	310	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000181135.15	ENST00000532205.5	ENST00000525619.5	Prosite	PS00028	Lost_in_cases	5	346	368	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000181135.15	ENST00000532205.5	ENST00000525619.5	Prosite	PS00028	Lost_in_cases	6	262	282	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000181135.15	ENST00000532205.5	ENST00000525619.5	Prosite	PS00028	Lost_in_cases	7	318	338	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000181135.15	ENST00000531811.5	ENST00000532205.5	Prosite	PS00028	Gained_in_cases	1	nan	nan	206	226	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000531811.5	ENST00000532205.5	Prosite	PS00028	Gained_in_cases	2	nan	nan	178	198	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000531811.5	ENST00000532205.5	Prosite	PS00028	Gained_in_cases	3	nan	nan	233	254	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000531811.5	ENST00000532205.5	Prosite	PS00028	Gained_in_cases	4	nan	nan	290	310	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000531811.5	ENST00000532205.5	Prosite	PS00028	Gained_in_cases	5	nan	nan	346	368	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000531811.5	ENST00000532205.5	Prosite	PS00028	Gained_in_cases	6	nan	nan	262	282	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000181135.15	ENST00000531811.5	ENST00000532205.5	Prosite	PS00028	Gained_in_cases	7	nan	nan	318	338	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000213930.11	ENST00000450095.6	ENST00000554550.5	Prosite	PS00117	Lost_in_cases	1	62	79	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000213930.11	ENST00000450095.6	ENST00000554139.5	Prosite	PS00117	Lost_in_cases	1	62	79	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000213930.11	ENST00000450095.6	ENST00000555020.5	Prosite	PS00117	Lost_in_cases	1	62	79	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000213930.11	ENST00000450095.6	ENST00000555754.1	Prosite	PS00117	Lost_in_cases	1	62	79	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000136877.14	ENST00000373247.6	ENST00000630236.2	Prosite	PS01011	Nothing	1	99	122	99	122	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000136877.14	ENST00000373247.6	ENST00000630236.2	Prosite	PS01012	Nothing	1	198	213	198	213	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000136877.14	ENST00000488506.5	ENST00000393706.6	Prosite	PS01011	Gained_in_cases	1	nan	nan	99	122	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000136877.14	ENST00000488506.5	ENST00000393706.6	Prosite	PS01012	Gained_in_cases	1	nan	nan	172	187	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000084234.16	ENST00000263574.9	ENST00000278756.7	Prosite	PS00320	Nothing	1	749	756	747	754	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000084234.16	ENST00000263574.9	ENST00000278756.7	Prosite	PS00319	Nothing	1	197	204	207	214	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000084234.16	ENST00000263574.9	ENST00000278756.7	Prosite	PS00280	Nothing	1	338	356	348	366	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000167965.17	ENST00000301724.14	ENST00000397124.5	Prosite	PS00678	Nothing	1	100	114	100	114	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000167965.17	ENST00000397124.5	ENST00000565250.1	Prosite	PS00678	Nothing	1	100	114	100	114	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000167965.17	ENST00000382450.8	ENST00000565330.5	Prosite	PS00678	Lost_in_cases	1	99	113	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000167107.12	ENST00000300441.8	ENST00000506085.5	Prosite	PS00455	Lost_in_cases	1	260	271	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000167107.12	ENST00000300441.8	ENST00000504392.5	Prosite	PS00455	Nothing	1	260	271	217	228	0.0	nan	0.0	0.0	nan	0.0
AML	ENSG00000090372.14	ENST00000263280.10	ENST00000601869.1	Prosite	PS00678	Lost_in_cases	1	453	467	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000090372.14	ENST00000539396.5	ENST00000435164.6	Prosite	PS00678	Lost_in_cases	1	334	348	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000090372.14	ENST00000391910.7	ENST00000595357.5	Prosite	PS00678	Lost_in_cases	1	460	474	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000171703.16	ENST00000475792.1	ENST00000361317.6	Prosite	PS00466	Gained_in_cases	1	nan	nan	234	269	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000171703.16	ENST00000343484.9	ENST00000475236.1	Prosite	PS00466	Lost_in_cases	1	261	296	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000171703.16	ENST00000343484.9	ENST00000477783.5	Prosite	PS00466	Lost_in_cases	1	261	296	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000171703.16	ENST00000361317.6	ENST00000470559.5	Prosite	PS00466	Lost_in_cases	1	234	269	nan	nan	1.0	1.0	1.0	nan	nan	nan
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	1	nan	nan	448	470	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	2	nan	nan	637	657	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	3	nan	nan	282	302	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	4	nan	nan	394	414	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	5	nan	nan	506	526	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	6	nan	nan	366	386	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	7	nan	nan	310	330	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	8	nan	nan	254	274	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	9	nan	nan	422	442	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	10	nan	nan	338	358	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	11	nan	nan	226	246	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	12	nan	nan	534	555	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000462525.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	13	nan	nan	478	498	nan	nan	nan	1.0	1.0	1.0
AML	ENSG00000116809.11	ENST00000472658.1	ENST00000537142.5	Prosite	PS00028	Gained_in_cases	1	nan	nan	448	470	nan	nan	nan	1.0	1.0	1.0
