Experiment	GeneId	Control_transcript	Case_transcript	Feature_type	Feature	What	Index	Control_start	Control_end	Case_start	Case_end	Control_MacroScore	Control_MicroScore	Control_Jaccard	Case_MacroScore	Case_MicroScore	Case_Jaccard
ALL	ENSG00000066427.21	ENST00000617719.4	ENST00000340660.10	Pfam	PF02099	Nothing	1	8	167	8	112	0.34375	1.0	0.34375	0.0	nan	0.0
ALL	ENSG00000066427.21	ENST00000617719.4	ENST00000621269.4	Pfam	PF02809	Nothing	1	223	239	243	259	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000066427.21	ENST00000617719.4	ENST00000621269.4	Pfam	PF02809	Nothing	2	243	259	223	239	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000066427.21	ENST00000617719.4	ENST00000621269.4	Pfam	PF02099	Nothing	1	8	167	8	167	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000066427.21	ENST00000553570.5	ENST00000503767.5	Pfam	PF02809	Gained_in_cases	1	nan	nan	228	244	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000553570.5	ENST00000503767.5	Pfam	PF02809	Gained_in_cases	2	nan	nan	208	224	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000553570.5	ENST00000503767.5	Pfam	PF02809	Gained_in_cases	3	nan	nan	319	335	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000553570.5	ENST00000503767.5	Pfam	PF02099	Gained_in_cases	1	nan	nan	8	152	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000554673.5	ENST00000503767.5	Pfam	PF02809	Gained_in_cases	1	nan	nan	228	244	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000554673.5	ENST00000503767.5	Pfam	PF02809	Gained_in_cases	2	nan	nan	208	224	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000554673.5	ENST00000503767.5	Pfam	PF02809	Gained_in_cases	3	nan	nan	319	335	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000554673.5	ENST00000503767.5	Pfam	PF02099	Gained_in_cases	1	nan	nan	8	152	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000555958.5	ENST00000621269.4	Pfam	PF02809	Gained_in_cases	1	nan	nan	243	259	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000555958.5	ENST00000621269.4	Pfam	PF02809	Gained_in_cases	2	nan	nan	223	239	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000066427.21	ENST00000555958.5	ENST00000621269.4	Pfam	PF02099	Gained_in_cases	1	nan	nan	8	167	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000095794.19	ENST00000356917.9	ENST00000488328.5	Pfam	PF00170	Nothing	1	48	104	48	104	0.7543859649122807	0.9148936170212766	0.7049180327868853	0.7543859649122807	0.8958333333333334	0.6935483870967742
ALL	ENSG00000095794.19	ENST00000488741.5	ENST00000482633.5	Pfam	PF00170	Lost_in_cases	1	42	98	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000463314.5	ENST00000374726.7	Pfam	PF02173	Gained_in_cases	1	nan	nan	53	91	nan	nan	nan	1.0	0.2846715328467153	0.2846715328467153
ALL	ENSG00000095794.19	ENST00000463314.5	ENST00000374726.7	Pfam	PF00170	Lost_in_cases	1	77	133	nan	nan	1.0	0.41304347826086957	0.41304347826086957	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000474362.5	ENST00000490460.5	Pfam	PF00170	Lost_in_cases	1	35	91	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000374721.7	ENST00000395887.7	Pfam	PF02173	Nothing	1	102	140	39	77	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000095794.19	ENST00000374721.7	ENST00000395887.7	Pfam	PF00170	Nothing	1	209	265	221	277	0.7543859649122807	0.9148936170212766	0.7049180327868853	0.7543859649122807	0.8958333333333334	0.6935483870967742
ALL	ENSG00000095794.19	ENST00000439705.5	ENST00000460270.5	Pfam	PF02173	Lost_in_cases	1	69	107	nan	nan	1.0	0.2549019607843137	0.2549019607843137	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000439705.5	ENST00000460270.5	Pfam	PF00170	Nothing	1	188	244	35	91	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000095794.19	ENST00000374734.7	ENST00000474362.5	Pfam	PF02173	Lost_in_cases	1	69	107	nan	nan	1.0	0.2765957446808511	0.2765957446808511	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000374734.7	ENST00000474362.5	Pfam	PF00170	Nothing	1	176	232	35	91	0.7543859649122807	0.9148936170212766	0.7049180327868853	0.7543859649122807	0.8958333333333334	0.6935483870967742
ALL	ENSG00000095794.19	ENST00000474362.5	ENST00000374734.7	Pfam	PF02173	Gained_in_cases	1	nan	nan	69	107	nan	nan	nan	1.0	0.2765957446808511	0.2765957446808511
ALL	ENSG00000095794.19	ENST00000474362.5	ENST00000374734.7	Pfam	PF00170	Nothing	1	35	91	176	232	0.7543859649122807	0.8958333333333334	0.6935483870967742	0.7543859649122807	0.9148936170212766	0.7049180327868853
ALL	ENSG00000095794.19	ENST00000395887.7	ENST00000490460.5	Pfam	PF02173	Lost_in_cases	1	39	77	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000395887.7	ENST00000490460.5	Pfam	PF00170	Lost_in_cases	1	221	277	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000490460.5	ENST00000460270.5	Pfam	PF00170	Gained_in_cases	1	nan	nan	35	91	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000095794.19	ENST00000479070.5	ENST00000472813.1	Pfam	PF02173	Lost_in_cases	1	69	107	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000479070.5	ENST00000472813.1	Pfam	PF00170	Lost_in_cases	1	251	307	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000489321.5	ENST00000496626.5	Pfam	PF02173	Lost_in_cases	1	53	91	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000488741.5	ENST00000474931.5	Pfam	PF00170	Nothing	1	42	98	52	108	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000095794.19	ENST00000345491.7	ENST00000482633.5	Pfam	PF02173	Lost_in_cases	1	69	107	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000345491.7	ENST00000482633.5	Pfam	PF00170	Lost_in_cases	1	239	295	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000461968.5	ENST00000374734.7	Pfam	PF02173	Gained_in_cases	1	nan	nan	69	107	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000095794.19	ENST00000461968.5	ENST00000374734.7	Pfam	PF00170	Gained_in_cases	1	nan	nan	176	232	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000095794.19	ENST00000345491.7	ENST00000488328.5	Pfam	PF02173	Lost_in_cases	1	69	107	nan	nan	1.0	0.195	0.195	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000345491.7	ENST00000488328.5	Pfam	PF00170	Nothing	1	239	295	48	104	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000095794.19	ENST00000374728.7	ENST00000490460.5	Pfam	PF02173	Lost_in_cases	1	53	91	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000374728.7	ENST00000490460.5	Pfam	PF00170	Lost_in_cases	1	160	216	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000354759.7	ENST00000482633.5	Pfam	PF02173	Lost_in_cases	1	69	107	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000354759.7	ENST00000482633.5	Pfam	PF00170	Lost_in_cases	1	188	244	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000348787.6	ENST00000490460.5	Pfam	PF02173	Lost_in_cases	1	53	91	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000095794.19	ENST00000348787.6	ENST00000490460.5	Pfam	PF00170	Lost_in_cases	1	160	216	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000178927.16	ENST00000584503.5	ENST00000306645.9	Pfam	PF15169	Gained_in_cases	1	nan	nan	1	183	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178927.16	ENST00000578919.5	ENST00000434650.6	Pfam	PF15169	Nothing	1	1	183	1	169	0.07650273224043716	1.0	0.07650273224043716	0.0	nan	0.0
ALL	ENSG00000178927.16	ENST00000583617.5	ENST00000434650.6	Pfam	PF15169	Nothing	1	1	148	1	169	0.0945945945945946	1.0	0.0945945945945946	0.20710059171597633	0.8974358974358975	0.2023121387283237
ALL	ENSG00000178927.16	ENST00000580560.5	ENST00000583617.5	Pfam	PF15169	Gained_in_cases	1	nan	nan	1	148	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178927.16	ENST00000583617.5	ENST00000583359.1	Pfam	PF15169	Lost_in_cases	1	1	148	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000178927.16	ENST00000583617.5	ENST00000584024.5	Pfam	PF15169	Lost_in_cases	1	1	148	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000178927.16	ENST00000437807.6	ENST00000584791.1	Pfam	PF15169	Lost_in_cases	1	1	183	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000178927.16	ENST00000577888.5	ENST00000583617.5	Pfam	PF15169	Gained_in_cases	1	nan	nan	1	148	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178927.16	ENST00000585080.5	ENST00000584791.1	Pfam	PF15169	Lost_in_cases	1	1	183	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000178927.16	ENST00000578913.5	ENST00000582456.1	Pfam	PF15169	Lost_in_cases	1	1	147	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000178927.16	ENST00000581196.5	ENST00000577436.5	Pfam	PF15169	Gained_in_cases	1	nan	nan	1	169	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178927.16	ENST00000583617.5	ENST00000585115.1	Pfam	PF15169	Lost_in_cases	1	1	148	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000178927.16	ENST00000578919.5	ENST00000585080.5	Pfam	PF15169	Nothing	1	1	183	1	183	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000178927.16	ENST00000585115.1	ENST00000342572.12	Pfam	PF15169	Gained_in_cases	1	nan	nan	2	59	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178927.16	ENST00000584024.5	ENST00000585064.5	Pfam	PF15169	Gained_in_cases	1	nan	nan	1	183	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000552335.6	ENST00000551156.5	Pfam	PF00609	Gained_in_cases	1	nan	nan	521	701	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000552335.6	ENST00000551156.5	Pfam	PF14513	Gained_in_cases	1	nan	nan	90	110	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000552335.6	ENST00000551156.5	Pfam	PF14513	Gained_in_cases	2	nan	nan	2	86	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000552335.6	ENST00000551156.5	Pfam	PF13405	Gained_in_cases	1	nan	nan	115	139	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000552335.6	ENST00000551156.5	Pfam	PF00130	Gained_in_cases	1	nan	nan	270	321	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000552335.6	ENST00000551156.5	Pfam	PF00130	Gained_in_cases	2	nan	nan	206	253	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000552335.6	ENST00000551156.5	Pfam	PF00781	Gained_in_cases	1	nan	nan	376	500	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000551615.5	ENST00000394147.5	Pfam	PF00609	Gained_in_cases	1	nan	nan	521	701	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000551615.5	ENST00000394147.5	Pfam	PF14513	Gained_in_cases	1	nan	nan	90	110	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000551615.5	ENST00000394147.5	Pfam	PF14513	Gained_in_cases	2	nan	nan	2	86	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000551615.5	ENST00000394147.5	Pfam	PF13405	Gained_in_cases	1	nan	nan	115	139	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000551615.5	ENST00000394147.5	Pfam	PF00130	Gained_in_cases	1	nan	nan	270	321	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000551615.5	ENST00000394147.5	Pfam	PF00130	Gained_in_cases	2	nan	nan	206	253	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000065357.19	ENST00000551615.5	ENST00000394147.5	Pfam	PF00781	Gained_in_cases	1	nan	nan	376	500	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000008517.16	ENST00000440815.7	ENST00000325568.9	Pfam	PF15225	Nothing	1	68	165	68	165	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000382213.7	ENST00000530538.6	Pfam	PF15225	Nothing	1	59	156	68	165	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000613483.4	ENST00000548246.1	Pfam	PF15225	Nothing	1	48	145	28	125	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000552936.5	ENST00000548652.5	Pfam	PF15225	Nothing	1	92	189	59	156	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000552936.5	ENST00000396890.6	Pfam	PF15225	Nothing	1	92	189	114	211	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000396890.6	ENST00000529550.5	Pfam	PF15225	Nothing	1	114	211	68	165	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000551513.5	ENST00000530890.5	Pfam	PF15225	Nothing	1	105	202	48	145	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000548476.5	ENST00000530890.5	Pfam	PF15225	Nothing	1	114	211	48	145	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000532247.5	ENST00000548476.5	Pfam	PF15225	Gained_in_cases	1	nan	nan	114	211	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000008517.16	ENST00000440815.7	ENST00000552664.5	Pfam	PF15225	Nothing	1	68	165	68	165	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000382213.7	ENST00000444393.7	Pfam	PF15225	Nothing	1	59	156	68	165	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000525643.6	ENST00000552664.5	Pfam	PF15225	Nothing	1	68	165	68	165	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000533097.6	ENST00000548652.5	Pfam	PF15225	Nothing	1	68	165	59	156	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000551122.5	ENST00000552356.5	Pfam	PF15225	Nothing	1	68	108	48	145	0.0	nan	0.0	0.5816326530612245	1.0	0.5816326530612245
ALL	ENSG00000008517.16	ENST00000396887.7	ENST00000530890.5	Pfam	PF15225	Nothing	1	68	108	48	145	0.0	nan	0.0	0.5816326530612245	1.0	0.5816326530612245
ALL	ENSG00000008517.16	ENST00000396887.7	ENST00000533097.6	Pfam	PF15225	Nothing	1	68	108	68	165	0.0	nan	0.0	0.5816326530612245	1.0	0.5816326530612245
ALL	ENSG00000008517.16	ENST00000534507.5	ENST00000531965.5	Pfam	PF15225	Nothing	1	114	211	58	155	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000008517.16	ENST00000548246.1	ENST00000525377.6	Pfam	PF15225	Nothing	1	28	125	114	211	1.0	0.8099173553719008	0.8099173553719008	1.0	0.765625	0.765625
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000443826.7	Pfam	PF00400	Nothing	1	582	617	460	495	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000443826.7	Pfam	PF00400	Nothing	2	712	739	542	576	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000443826.7	Pfam	PF00400	Nothing	3	664	698	421	453	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000443826.7	Pfam	PF00400	Nothing	4	455	484	590	617	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000443826.7	Pfam	PF00400	Nothing	5	543	575	333	362	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000443826.7	Pfam	PF03920	Nothing	1	1	131	1	70	0.48091603053435117	0.5163934426229508	0.33157894736842103	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000455444.6	Pfam	PF00400	Nothing	1	582	617	460	495	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000455444.6	Pfam	PF00400	Nothing	2	712	739	542	576	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000455444.6	Pfam	PF00400	Nothing	3	664	698	421	453	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000455444.6	Pfam	PF00400	Nothing	4	455	484	590	617	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000455444.6	Pfam	PF00400	Nothing	5	543	575	333	362	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000455444.6	Pfam	PF03920	Nothing	1	1	131	1	70	0.48091603053435117	0.5163934426229508	0.33157894736842103	0.0	nan	0.0
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000592305.5	Pfam	PF00400	Lost_in_cases	1	582	617	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000592305.5	Pfam	PF00400	Lost_in_cases	2	712	739	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000592305.5	Pfam	PF00400	Lost_in_cases	3	664	698	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000592305.5	Pfam	PF00400	Lost_in_cases	4	455	484	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000592305.5	Pfam	PF00400	Lost_in_cases	5	543	575	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000592305.5	Pfam	PF03920	Lost_in_cases	1	1	131	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586492.1	Pfam	PF00400	Lost_in_cases	1	582	617	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586492.1	Pfam	PF00400	Lost_in_cases	2	712	739	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586492.1	Pfam	PF00400	Lost_in_cases	3	664	698	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586492.1	Pfam	PF00400	Lost_in_cases	4	455	484	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586492.1	Pfam	PF00400	Lost_in_cases	5	543	575	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586492.1	Pfam	PF03920	Lost_in_cases	1	1	131	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000587217.5	Pfam	PF00400	Lost_in_cases	1	582	617	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000587217.5	Pfam	PF00400	Lost_in_cases	2	712	739	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000587217.5	Pfam	PF00400	Lost_in_cases	3	664	698	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000587217.5	Pfam	PF00400	Lost_in_cases	4	455	484	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000587217.5	Pfam	PF00400	Lost_in_cases	5	543	575	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000587217.5	Pfam	PF03920	Lost_in_cases	1	1	131	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586422.5	Pfam	PF00400	Lost_in_cases	1	582	617	nan	nan	1.0	0.059800664451827246	0.059800664451827246	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586422.5	Pfam	PF00400	Lost_in_cases	2	712	739	nan	nan	1.0	0.046511627906976744	0.046511627906976744	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586422.5	Pfam	PF00400	Lost_in_cases	3	664	698	nan	nan	1.0	0.05813953488372093	0.05813953488372093	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586422.5	Pfam	PF00400	Lost_in_cases	4	455	484	nan	nan	1.0	0.04983388704318937	0.04983388704318937	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586422.5	Pfam	PF00400	Lost_in_cases	5	543	575	nan	nan	1.0	0.054817275747508304	0.054817275747508304	nan	nan	nan
ALL	ENSG00000065717.14	ENST00000262953.10	ENST00000586422.5	Pfam	PF03920	Nothing	1	1	131	1	76	0.4198473282442748	1.0	0.4198473282442748	0.0	nan	0.0
