Experiment	GeneId	Control_transcript	Case_transcript	Feature_type	Feature	What	Index	Control_start	Control_end	Case_start	Case_end	Control_MacroScore	Control_MicroScore	Control_Jaccard	Case_MacroScore	Case_MicroScore	Case_Jaccard
ALL	ENSG00000138796.16	ENST00000626637.1	ENST00000510728.5	Pfam	PF02737	Lost_in_cases	1	48	218	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000138796.16	ENST00000505878.4	ENST00000603302.5	Pfam	PF00725	Nothing	1	312	389	253	330	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000138796.16	ENST00000505878.4	ENST00000603302.5	Pfam	PF02737	Nothing	1	88	273	29	214	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000138796.16	ENST00000626637.1	ENST00000514776.2	Pfam	PF00725	Lost_in_cases	1	220	317	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000138796.16	ENST00000626637.1	ENST00000514776.2	Pfam	PF02737	Lost_in_cases	1	48	218	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000138796.16	ENST00000505878.4	ENST00000507260.2	Pfam	PF00725	Lost_in_cases	1	312	389	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000138796.16	ENST00000505878.4	ENST00000507260.2	Pfam	PF02737	Lost_in_cases	1	88	273	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000138796.16	ENST00000603302.5	ENST00000507260.2	Pfam	PF00725	Lost_in_cases	1	253	330	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000138796.16	ENST00000603302.5	ENST00000507260.2	Pfam	PF02737	Lost_in_cases	1	29	214	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000138796.16	ENST00000309522.7	ENST00000515462.6	Pfam	PF00725	Lost_in_cases	1	216	313	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000138796.16	ENST00000309522.7	ENST00000515462.6	Pfam	PF02737	Lost_in_cases	1	29	214	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000197451.11	ENST00000358344.7	ENST00000504796.1	Pfam	PF08143	Lost_in_cases	1	1	70	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000197451.11	ENST00000358344.7	ENST00000504796.1	Pfam	PF00076	Lost_in_cases	1	156	215	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000197451.11	ENST00000358344.7	ENST00000504796.1	Pfam	PF00076	Lost_in_cases	2	73	139	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000197451.11	ENST00000506259.5	ENST00000504898.5	Pfam	PF08143	Nothing	1	1	70	1	70	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000197451.11	ENST00000506259.5	ENST00000504898.5	Pfam	PF00076	Nothing	1	156	215	156	215	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000197451.11	ENST00000506259.5	ENST00000504898.5	Pfam	PF00076	Nothing	2	73	139	73	139	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	Pfam	PF08143	Nothing	1	1	70	1	70	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	Pfam	PF00076	Nothing	1	156	215	156	215	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000197451.11	ENST00000355836.9	ENST00000504898.5	Pfam	PF00076	Nothing	2	73	139	73	139	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000197451.11	ENST00000504898.5	ENST00000506259.5	Pfam	PF08143	Nothing	1	1	70	1	70	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000197451.11	ENST00000504898.5	ENST00000506259.5	Pfam	PF00076	Nothing	1	156	215	156	215	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000197451.11	ENST00000504898.5	ENST00000506259.5	Pfam	PF00076	Nothing	2	73	139	73	139	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000026508.17	ENST00000263398.10	ENST00000526025.1	Pfam	PF00193	Nothing	1	33	119	33	78	0.47126436781609193	0.14487632508833923	0.12462006079027356	0.0	nan	0.0
ALL	ENSG00000026508.17	ENST00000434472.6	ENST00000534082.1	Pfam	PF00193	Lost_in_cases	1	33	119	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000026508.17	ENST00000263398.10	ENST00000425428.6	Pfam	PF00193	Lost_in_cases	1	33	119	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000026508.17	ENST00000525348.1	ENST00000434472.6	Pfam	PF00193	Gained_in_cases	1	nan	nan	33	119	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000026508.17	ENST00000531141.1	ENST00000434472.6	Pfam	PF00193	Gained_in_cases	1	nan	nan	33	119	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000026508.17	ENST00000263398.10	ENST00000532339.1	Pfam	PF00193	Lost_in_cases	1	33	119	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000484567.5	Pfam	PF12166	Lost_in_cases	1	2111	2519	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000484567.5	Pfam	PF15917	Lost_in_cases	1	1235	1465	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000490756.1	Pfam	PF12166	Lost_in_cases	1	2111	2519	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000490756.1	Pfam	PF15917	Lost_in_cases	1	1235	1465	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000521877.1	Pfam	PF12166	Lost_in_cases	1	2111	2519	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000521877.1	Pfam	PF15917	Lost_in_cases	1	1235	1465	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000497793.2	Pfam	PF12166	Lost_in_cases	1	2111	2519	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000497793.2	Pfam	PF15917	Lost_in_cases	1	1235	1465	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000491917.1	Pfam	PF12166	Lost_in_cases	1	2111	2519	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000301015.13	ENST00000491917.1	Pfam	PF15917	Lost_in_cases	1	1235	1465	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000103335.21	ENST00000327397.8	ENST00000521877.1	Pfam	PF12166	Lost_in_cases	1	22	295	nan	nan	1.0	1.0	1.0	nan	nan	nan
