Experiment	GeneId	Control_transcript	Case_transcript	Feature_type	Feature	What	Index	Control_start	Control_end	Case_start	Case_end	Control_MacroScore	Control_MicroScore	Control_Jaccard	Case_MacroScore	Case_MicroScore	Case_Jaccard
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	6	nan	nan	4310	4347	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	7	nan	nan	3685	3724	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	8	nan	nan	2691	2730	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	9	nan	nan	3388	3427	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	10	nan	nan	3020	3058	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	11	nan	nan	4041	4080	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	12	nan	nan	2804	2844	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	13	nan	nan	3057	3096	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	14	nan	nan	2729	2768	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	15	nan	nan	3966	4005	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	16	nan	nan	3350	3389	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	17	nan	nan	3723	3762	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000345136.7	Pfam	PF00681	Gained_in_cases	18	nan	nan	3798	3838	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00307	Gained_in_cases	1	nan	nan	70	172	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00307	Gained_in_cases	2	nan	nan	186	290	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	1	nan	nan	3415	3454	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	2	nan	nan	2831	2871	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	3	nan	nan	3159	3199	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	4	nan	nan	4170	4199	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	5	nan	nan	3047	3085	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	6	nan	nan	3084	3123	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	7	nan	nan	3490	3530	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	8	nan	nan	3954	3994	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	9	nan	nan	3712	3751	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	10	nan	nan	3377	3416	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	11	nan	nan	3993	4032	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	12	nan	nan	4337	4374	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	13	nan	nan	3825	3865	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	14	nan	nan	3750	3789	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	15	nan	nan	2718	2757	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	16	nan	nan	4413	4452	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	17	nan	nan	2756	2795	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000178209.14	ENST00000532346.1	ENST00000436759.6	Pfam	PF00681	Gained_in_cases	18	nan	nan	4068	4107	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000122694.15	ENST00000619700.1	ENST00000474050.1	Pfam	PF00188	Lost_in_cases	1	19	49	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000122694.15	ENST00000377960.8	ENST00000474050.1	Pfam	PF00188	Lost_in_cases	1	14	130	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF12661	Gained_in_cases	1	nan	nan	1103	1124	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF02210	Gained_in_cases	1	nan	nan	465	588	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF00008	Gained_in_cases	1	nan	nan	324	354	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF00008	Gained_in_cases	2	nan	nan	227	256	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF00008	Gained_in_cases	3	nan	nan	811	841	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF00008	Gained_in_cases	4	nan	nan	362	390	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF00008	Gained_in_cases	5	nan	nan	150	179	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF00008	Gained_in_cases	6	nan	nan	188	218	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF00008	Gained_in_cases	7	nan	nan	1060	1090	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF00008	Gained_in_cases	8	nan	nan	609	638	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000460253.1	ENST00000373631.7	Pfam	PF00008	Gained_in_cases	9	nan	nan	112	140	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF02210	Nothing	1	465	588	465	588	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF12661	Nothing	1	1103	1124	1103	1124	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF00008	Nothing	1	324	354	324	354	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF00008	Nothing	2	227	256	227	256	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF00008	Nothing	3	811	841	811	841	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF00008	Nothing	4	362	390	362	390	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF00008	Nothing	5	150	179	150	179	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF00008	Nothing	6	188	218	188	218	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF00008	Nothing	7	1060	1090	1060	1090	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF00008	Nothing	8	609	638	609	638	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000148204.11	ENST00000359999.7	ENST00000373631.7	Pfam	PF00008	Nothing	9	112	140	112	140	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000107968.9	ENST00000542547.5	ENST00000375321.1	Pfam	PF00069	Nothing	1	145	386	145	386	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000171862.10	ENST00000487939.1	ENST00000371953.7	Pfam	PF10409	Gained_in_cases	1	nan	nan	188	349	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000171862.10	ENST00000487939.1	ENST00000371953.7	Pfam	PF00782	Gained_in_cases	1	nan	nan	101	159	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000117984.13	ENST00000236671.6	ENST00000497544.2	Pfam	PF07966	Lost_in_cases	1	21	48	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000117984.13	ENST00000236671.6	ENST00000497544.2	Pfam	PF00026	Lost_in_cases	1	78	409	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000149485.18	ENST00000350997.11	ENST00000542506.5	Pfam	PF00173	Lost_in_cases	1	78	150	nan	nan	0.8767123287671232	0.45390070921985815	0.4266666666666667	nan	nan	nan
ALL	ENSG00000149485.18	ENST00000350997.11	ENST00000542506.5	Pfam	PF00487	Nothing	1	213	474	72	333	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000149485.18	ENST00000350997.11	ENST00000536991.5	Pfam	PF00173	Lost_in_cases	1	78	150	nan	nan	1.0	0.22392638036809817	0.22392638036809817	nan	nan	nan
ALL	ENSG00000149485.18	ENST00000350997.11	ENST00000536991.5	Pfam	PF00487	Nothing	1	213	474	32	165	0.4351145038167939	0.3496932515337423	0.24050632911392406	0.0	nan	0.0
ALL	ENSG00000137648.17	ENST00000519126.1	ENST00000534111.5	Pfam	PF00089	Gained_in_cases	1	nan	nan	203	427	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000137648.17	ENST00000519126.1	ENST00000534111.5	Pfam	PF15494	Gained_in_cases	1	nan	nan	107	197	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000082805.19	ENST00000543086.7	ENST00000543263.2	Pfam	PF09457	Lost_in_cases	1	1040	1079	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000082805.19	ENST00000543086.7	ENST00000543263.2	Pfam	PF10174	Lost_in_cases	1	806	954	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000082805.19	ENST00000543086.7	ENST00000543263.2	Pfam	PF10174	Lost_in_cases	2	154	801	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000082805.19	ENST00000543086.7	ENST00000589028.5	Pfam	PF09457	Nothing	1	1040	1079	1068	1107	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000082805.19	ENST00000543086.7	ENST00000589028.5	Pfam	PF10174	Nothing	1	806	954	834	982	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000082805.19	ENST00000543086.7	ENST00000589028.5	Pfam	PF10174	Nothing	2	154	801	457	845	0.0	nan	0.0	0.028277634961439587	0.39285714285714285	0.027093596059113302
ALL	ENSG00000082805.19	ENST00000543086.7	ENST00000589028.5	Pfam	PF10174	Gained_in_cases	3	nan	nan	154	461	nan	nan	nan	0.07142857142857142	0.7857142857142857	0.07006369426751592
ALL	ENSG00000110848.8	ENST00000228434.7	ENST00000543147.1	Pfam	PF00059	Lost_in_cases	1	103	196	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000135677.10	ENST00000258145.7	ENST00000543646.5	Pfam	PF00884	Nothing	1	47	384	47	416	0.0	nan	0.0	0.08648648648648649	1.0	0.08648648648648649
ALL	ENSG00000135677.10	ENST00000537823.1	ENST00000543646.5	Pfam	PF00884	Gained_in_cases	1	nan	nan	47	416	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000111596.11	ENST00000551434.5	ENST00000229195.7	Pfam	PF04153	Gained_in_cases	1	nan	nan	398	521	nan	nan	nan	1.0	1.0	1.0
ALL	ENSG00000139278.9	ENST00000266659.7	ENST00000536703.5	Pfam	PF00188	Lost_in_cases	1	39	175	nan	nan	1.0	1.0	1.0	nan	nan	nan
ALL	ENSG00000110880.10	ENST00000541050.5	ENST00000549772.5	Pfam	PF08953	Nothing	1	3	68	9	74	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000110880.10	ENST00000541050.5	ENST00000549772.5	Pfam	PF16300	Nothing	1	343	385	349	391	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000110880.10	ENST00000541050.5	ENST00000549772.5	Pfam	PF00400	Nothing	1	122	159	179	208	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000110880.10	ENST00000541050.5	ENST00000549772.5	Pfam	PF00400	Nothing	2	76	108	128	165	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000110880.10	ENST00000541050.5	ENST00000549772.5	Pfam	PF00400	Nothing	3	173	202	82	114	0.0	nan	0.0	0.0	nan	0.0
ALL	ENSG00000135090.13	ENST00000392533.7	ENST00000537952.1	Pfam	PF00069	Lost_in_cases	1	27	277	nan	nan	1.0	0.5456521739130434	0.5456521739130434	nan	nan	nan
ALL	ENSG00000135090.13	ENST00000543709.5	ENST00000392533.7	Pfam	PF00069	Gained_in_cases	1	nan	nan	27	277	nan	nan	nan	1.0	1.0	1.0
